"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",1180.273,"E"
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",868.484,"B"
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",809.658,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",780.998,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",724.097,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",774.546,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",827.304,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",848.619,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",850.403,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",860.557,
"GRC","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",885.361,"E"
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",5.603,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",5.95,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",5.97,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",6.37,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",5.573,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",5.361,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.047,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",4.927,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",4.895,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",4.711,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",4.647,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",4.946,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",5.726,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",5.464,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",5.653,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",5.526,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",4.976,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",4.894,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",4.953,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",5.046,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",5.018,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",4.893,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",4.838,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",4.76,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",4.753,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",4.857,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",4.761,
"HUN","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",4.635,"P"
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",0.755,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",0.896,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",0.941,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",1.016,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",1.153,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",1.282,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",1.258,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",1.74,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",1.976,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",2.053,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",2.17,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",2.164,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",2.391,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",2.298,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",2.344,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",2.281,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",2.246,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",2.209,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",2.295,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",2.474,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",2.525,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",2.573,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",2.421,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",2.334,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",2.218,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",2.278,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",2.119,
"HUN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",1.959,"P"
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",88.128,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",86.915,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",86.387,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",86.243,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",82.854,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",80.702,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",80.05,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",73.903,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",71.248,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",69.646,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",68.17,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",69.566,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",70.543,"B"
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",70.391,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",70.69,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",70.784,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",68.903,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",68.903,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",68.336,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",67.106,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",66.525,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",65.533,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",66.649,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",67.098,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",68.189,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",68.073,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",69.203,
"HUN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",70.296,"P"
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",11.872,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",13.085,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",13.613,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",13.757,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",17.146,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",19.298,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",19.95,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",26.097,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",28.752,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",30.354,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",31.83,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",30.434,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",29.457,"B"
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",29.609,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",29.31,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",29.216,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",31.097,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",31.097,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",31.664,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",32.894,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",33.475,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",34.467,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",33.351,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",32.902,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",31.811,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",31.927,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",30.797,
"HUN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",29.704,"P"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",522.058,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",547.502,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",562.012,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",630.28,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",570.383,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",560.194,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",559.306,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",567.946,"B"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",586.536,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",631.245,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",678.682,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",811.997,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",962.823,"B"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",972.584,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1034.563,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",1068.917,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",985.002,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1028.442,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1022.465,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1117.664,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1167.858,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1157.671,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1214.056,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1250.543,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1289.946,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1337.651,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1381.611,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",1438.794,"P"
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",70.325,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",82.426,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",88.564,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",100.539,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",118.041,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",133.959,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",139.387,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",200.557,"B"
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",236.7,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",275.112,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",316.898,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",355.236,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",402.053,"B"
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",409.098,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",428.962,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",441.196,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",444.544,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",464.151,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",473.773,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",547.852,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",587.67,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",608.864,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",607.523,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",613.211,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",601.782,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",627.367,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",614.838,
"HUN","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",607.983,"P"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1970",3.081,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1971",3.386,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1972",4.069,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1973",3.752,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1974",4.563,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1975",4.909,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1976",4.596,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1977",4.565,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1978",5.044,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",5.696,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",5.167,"B"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",5.312,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",5.581,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",6.157,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",5.626,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",5.831,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",6.189,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",6.401,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",6.896,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",6.697,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",6.407,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",6.562,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",6.592,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",6.547,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",6.423,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",6.552,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",6.551,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",6.331,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",6.77,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",7.185,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",7.212,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",7.1,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",7.728,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",8.148,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",7.686,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",7.442,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",7.236,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",7.123,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",7.093,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",7.27,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",6.862,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",6.606,"B"
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",6.551,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",6.597,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",6.665,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",6.572,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",6.655,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",6.812,
"ISL","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",6.846,"E"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",1.579,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1971",1.7,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1972",0.916,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1973",0.816,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1974",0.653,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1975",0.725,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1976",0.689,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1977",0.668,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1978",0.587,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",0.668,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",0.726,"B"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",0.709,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",0.727,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",0.759,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",0.893,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",0.921,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.016,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",0.979,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.065,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",1.087,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",1.027,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.048,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",1.22,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",1.353,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",1.302,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",1.297,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",1.348,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",1.422,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",1.703,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",1.674,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",1.739,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",1.717,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",1.762,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",1.829,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",1.778,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",1.705,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",1.593,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",1.509,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",1.494,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",1.598,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",1.67,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",1.646,"B"
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",1.644,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",1.624,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",1.615,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",1.559,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",1.51,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",1.513,
"ISL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",1.494,"E"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",66.204,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",66.578,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",81.622,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",82.143,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",87.484,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",87.131,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",86.957,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",87.228,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",89.583,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",89.504,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",87.685,"B"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",88.229,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",88.477,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",89.021,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",86.306,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",86.362,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",85.901,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",86.741,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",86.626,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",86.036,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",86.187,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",86.234,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",84.388,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",82.872,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",83.148,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",83.476,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",82.939,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",81.655,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",79.897,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",81.1,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",80.573,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",80.526,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",81.433,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",81.666,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",81.21,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",81.364,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",81.954,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",82.514,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",82.597,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",81.982,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",80.428,"D"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",80.056,"B"
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",79.934,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",80.243,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",80.499,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",80.822,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",81.51,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",81.829,
"ISL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",82.089,"E"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1970",33.935,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1971",33.422,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1972",18.378,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1973",17.857,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1974",12.516,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1975",12.869,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1976",13.043,"D"
"ISL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1977",12.772,"D"
