Country Name,Indicator Name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,COV
"Korea, Rep.",Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",Renewable internal freshwater resources per capita (cubic meters),,,,1361.1157380000002,,,,,1332.0697189999998,,,,,1291.836452,,1277.916641,,,,,,0.22728730725743193
"Korea, Rep.","Renewable internal freshwater resources, total (billion cubic meters)",,,,64.85,,,,,64.85,,,,,64.85,,64.85,,,,,,2.288782369729536e-16
"Korea, Rep.","Annual freshwater withdrawals, total (% of internal resources)",,,,44.96530455,,,,,44.78026214,,,,,,,,,,,,,0.15515044720592347
"Korea, Rep.","Annual freshwater withdrawals, total (billion cubic meters)",,,,29.16,,,29.04,,,,,,,,,,,,,,,0.15515044720554155
"Korea, Rep.","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,15.26,,,,,,,,,,,,,,,,,,0.22005467875544163
"Korea, Rep.","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,29.54,,,23.71,,,,,,,,,,,,,,,0.13585206028382218
"Korea, Rep.","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,55.21,,,54.66,,,,,,,,,,,,,,,0.10782723798415084
"Korea, Rep.",Electric power consumption (kWh per capita),4878.8333840000005,5906.959333,6309.203404999999,6673.937704,6977.317662,7390.794147,7796.314673999999,8039.796283,8462.206543,8772.287462999999,8877.574933,9716.126081,10129.95709,10305.32898,10384.622159999999,10496.51367,,,,,,0.8371085315915241
"Korea, Rep.",Electricity production from oil sources (% of total),5.97038999,11.98540166,11.54245529,9.582358007,9.214402476,7.550216578,6.263374188999999,5.634772665,5.91258614,3.457930873,4.386108627,3.8120221130000003,3.1979432869999997,3.98692872,3.981847623,3.186679515,2.279207467,,,,,0.9840024449551485
"Korea, Rep.",Electricity production from nuclear sources (% of total),43.74607379,37.76574728,36.2729146,36.11326727,37.78420763,35.65486127,37.84192805,36.97740324,33.56077059,34.00445109,32.71615051,29.91556577,29.75139072,28.31363538,25.80150997,28.65300275,29.99894397,,,,,0.5968262106320059
"Korea, Rep.",Electricity production from natural gas sources (% of total),12.59274351,10.21086488,10.873819699999999,12.6663109,12.38144357,16.20214286,16.02427592,18.06150098,19.33764572,18.32065883,15.55938327,20.77315499,22.25100134,21.08299509,26.92645908,23.89927198,22.36893374,,,,,0.8572334874103887
"Korea, Rep.",Electric power transmission and distribution losses (% of output),4.273417206,4.315382323,3.910887406,4.215837285,3.214536512,3.489793024,3.5392936880000003,3.6261714769999998,3.6029161430000003,3.628000432,3.7128384060000004,3.630631465,3.351581473,3.2568958539999997,3.404221301,3.346975265,,,,,,0.42614396043879726
"Korea, Rep.",Electricity production from hydroelectric sources (% of total),1.765310107,1.389822754,1.3427703569999998,0.9802791961,1.428359135,1.18108518,0.9469570015000001,0.8621075397,0.8525375377,0.6915411229999999,0.6227915586,0.7412656678,0.8841406548999999,0.747549135,0.7973734455,0.5041530339,0.39073168420000004,,,,,0.8690319234917209
"Korea, Rep.",Electricity production from coal sources (% of total),35.87964142,38.60830566,39.92631099,40.58107239,39.10999997,38.80478544,38.3606532,38.01277749,40.080299600000004,43.19564081,46.24199648,44.14496757,43.17213822,45.0802829,41.42883967,42.40967563,43.0762564,,,,,0.5902619167866029
"Korea, Rep.","ICT service exports (% of service exports, BoP)",0.9345794393000001,0.7900136379000001,0.7785135459999999,0.6211500463,0.5419387313,0.5008325126,0.5835247746,1.271486705,1.259014465,1.039371566,1.216961924,1.243298569,1.456166485,1.4716733419999999,2.087991003,2.67545886,3.591641316,3.922513767,4.794467862,,,0.7427276935816408
"Korea, Rep.","ICT service exports (BoP, current US$)",263800000.0,257200000.0,239600000.0,192700000.0,193800000.0,226800000.0,294900000.0,724900000.0,899100000.0,946300000.0,882800000.0,1031300000.0,1318700000.0,1517800000.0,2157400000.0,2993900000.0,3501800000.0,3718900000.0,4300700000.0,,,1.5176184755340705
Kuwait,ICT goods exports (% of total goods exports),,0.0390395709,0.0691303753,0.0730141087,0.118096109,0.080021766,,0.0465450272,0.1611617084,0.1772087556,0.28828867269999997,0.1559392491,0.10108565,,0.0531524779,0.0629234214,0.1622693669,0.1376497175,0.2600208187,,,0.5974223677465905
Kuwait,ICT goods imports (% total goods imports),,5.26614999,4.75295101,5.289966007,4.750696866,4.372578644,,4.905629835,5.0276745819999995,6.420187246,,6.60245648,7.999741117999999,,6.843032696,7.208062172000001,7.632580258,6.526744225,8.101035657999999,,,0.20885729092618974
Kuwait,Individuals using the Internet (% of population),4.756222209,6.731395768,8.551792434,10.24896793,22.40293838,22.92711204,25.92610837,28.79119795,34.8,42.0,50.8,61.4,65.76907069,70.45,75.46,78.7,72.0,78.36738376,100.0,99.59999254,,0.9486123873614152
Kuwait,Secure Internet servers (per 1 million people),,,,,,,,,,,,78.88006353,116.7907173,187.82550319999999,224.02589849999998,259.01246890000004,332.67363489999997,398.0415849,484.2093273,412.1036161,,0.5022946523318287
Kuwait,Secure Internet servers,,,,,,,,,,,,236.0,370.0,629.0,790.0,956.0,1276.0,1575.0,1964.0,1705.0,,0.5771255499620837
Kuwait,Fixed broadband subscriptions (per 100 people),,,0.23772371,0.491343694,0.6013991320000001,0.9088876490000001,1.101225532,1.263864595,1.397752972,1.506018993,1.595153569,1.537492764,1.483557761,1.403465604,1.332813064,1.300481368,1.4339380819999998,2.562375612,4.018984744,4.755672282,,0.7069593712543316
Kuwait,Fixed broadband subscriptions,,,5000.0,10500.0,13000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,46000.0,47000.0,47000.0,47000.0,48000.0,55000.0,101390.0,163014.0,196757.0,,0.9389354990042513
Kuwait,Fixed telephone subscriptions (per 100 people),23.34672039,22.83808847,22.46080174,22.54991467,22.52489561,22.58463107,22.23621023,21.77984153,21.49420591,19.57696679,18.73408613,17.36090036,16.24640947,15.22909486,14.40572418,13.38412074,12.51436871,13.47613963,13.36461462,12.460795800000001,,0.368115069417595
Kuwait,Fixed telephone subscriptions,455643.0,467067.0,472414.0,481891.0,486904.0,496973.0,504806.0,516982.0,538219.0,519966.0,528497.0,519418.0,514696.0,510000.0,508000.0,494000.0,480000.0,533234.0,542082.0,515542.0,,0.48351488470276466
Kuwait,Mobile cellular subscriptions (per 100 people),15.37171891,23.27488371,41.74047988,57.41702024,65.69128979999999,80.64410141,60.87944752,49.69401838,56.96422431,56.472398999999996,92.81712982,132.9979705,155.7470502,152.2909486,181.7730157,205.9095499,199.832125,193.57106299999998,176.00243490000003,178.59059219999997,,1.4280900707938555
Kuwait,Mobile cellular subscriptions,300000.0,476000.0,877920.0,1227000.0,1420000.0,1774567.0,1382084.0,1179573.0,1426395.0,1499912.0,2618413.0,3979145.0,4934160.0,5100000.0,6410000.0,7600000.0,7664743.0,7659365.0,7138833.0,7388850.0,,1.6324570642352683
Kuwait,Container port traffic (TEU: 20 foot equivalent units),,,,,,,673472.0,750000.0,900000.0,961684.0,854044.0,950000.0,950000.0,950000.0,950000.0,1050000.0,1035000.0,1262174.0,984000.0,3099345.0,,0.5393495960307129
Kuwait,Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,5.87,6.77,4.14,6.22,6.14,6.54,8.31,5.6,6.6,7.12,8.22,8.89,12.96,11.89,11.44,,0.3258411319303652
Kuwait,Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,
Kuwait,"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,,
Kuwait,"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,,
Kuwait,"Air transport, passengers carried",2130000.0,2112523.0,2084574.0,2299218.0,2185990.0,2496441.0,2433213.0,2627870.0,2659769.0,2523966.0,2597076.0,4563082.0,3722729.503,3481039.0,3244805.0,3530851.0,3752995.0,4069935.0,5731748.0,6464847.0,,0.6523624472216734
Kuwait,"Air transport, freight (million ton-km)",267.7000122,243.09099999999998,226.332,254.30200000000002,219.483,226.93,241.623,239.207,266.337,279.74,281.215,335.0994453,277.5440657,267.254,245.968996,267.877606,216.335004,223.00544399999998,309.86488399999996,392.363053,,0.5571510691963316
Kuwait,"Air transport, registered carrier departures worldwide",17300.0,17486.0,16682.0,18929.0,17833.0,19512.0,19142.0,20673.0,17685.0,17999.0,18191.0,41848.0,31753.0,28814.0,27305.0,26610.0,30073.0,33387.0,42782.0,46450.0,,0.5128221458054395
Kuwait,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,4.200421067,3.9683785019999998,4.1088483,4.39095844,4.2,4.1,4.1,3.9,3.9765257419999998,4.0,3.8,,,0.04009034505342397
Kuwait,"Trademark applications, resident, by count",,,,,,,,,,,,,,,,,,2968.0,3601.0,3543.0,,0.10381427757159854
Kuwait,"Trademark applications, nonresident, by count",,,,,,,,,,,,,,,,,,6388.0,6434.0,7195.0,,0.06792624977288833
Kuwait,"Industrial design applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,
Kuwait,"Industrial design applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,
Kuwait,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,
Kuwait,Public private partnerships investment in transport (current US$),,,,,,,,,,,,,,,,,,,,,,
Kuwait,Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,
Kuwait,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Kuwait,Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Kuwait,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Kuwait,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Kuwait,Renewable internal freshwater resources per capita (cubic meters),,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,,,,
Kuwait,"Renewable internal freshwater resources, total (billion cubic meters)",,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,,,,
Kuwait,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,
Kuwait,"Annual freshwater withdrawals, total (billion cubic meters)",,,,0.415,,,,,,,,,,,,,,,,,,0.3377226417607391
Kuwait,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,2.278,,,,,,,,,,,,,,,,,,0.041576794121748396
Kuwait,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,43.86,,,,,,,,,,,,,,,,,,0.11317887411259686
Kuwait,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,53.87,,,,,,,,,,,,,,,,,,0.07871203542001187
Kuwait,Electric power consumption (kWh per capita),14399.713880000001,14066.146630000001,14513.507940000001,15143.68059,16387.66373,16686.268340000002,17076.484080000002,17765.723319999997,17093.320780000002,17031.19229,16519.05588,16757.33417,15900.89834,16053.85486,15195.194619999998,15590.599909999999,,,,,,0.4675381597742304
Kuwait,Electricity production from oil sources (% of total),67.66848239,67.06060699999999,69.29064987,78.01001045,75.38063414,72.30221059,74.9073947,68.59075346,68.10452690000001,64.3297455,71.16092904,65.37025022,61.98200393,63.77783098,60.87370044,66.25115137,63.58108307,,,,,0.3548069374746608
Kuwait,Electricity production from nuclear sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Kuwait,Electricity production from natural gas sources (% of total),32.33151761,32.939393,30.70935013,21.98998955,24.61936586,27.69778941,25.092605300000002,31.40924654,31.895473100000004,35.6702545,28.83907096,34.62974978,38.01799607,36.22216902,39.12629956,33.74884863,36.41891693,,,,,0.4343801834093411
Kuwait,Electric power transmission and distribution losses (% of output),10.99885989,11.00145407,11.00032071,11.00049502,10.99944726,10.99961218,11.35729638,11.42058941,12.20642832,12.58768285,12.43047204,12.08683301,12.32573925,14.19359987,12.13144862,11.66103776,,,,,,0.23130525517559522
Kuwait,Electricity production from hydroelectric sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kuwait,Electricity production from coal sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kuwait,"ICT service exports (% of service exports, BoP)",,,,,,13.36272834,27.11949505,40.23180835,45.89806581,50.77845787,60.05719499,39.49225666,35.66881789,38.99981637,54.22611313,48.87537129,44.71437303,46.18615776,43.28170816,,,0.27516337126632245
Kuwait,"ICT service exports (BoP, current US$)",,,,,,503902273.5,1294863014.0,3397245932.0,4667258455.0,6072647839.0,6886287092.0,3558030519.0,3601488519.0,3446221715.0,3350904020.0,3063607396.0,2707725460.0,2553680300.0,2284965085.0,,,0.4939457893527136
Latin America & Caribbean (excluding high income),ICT goods exports (% of total goods exports),,9.453394938999999,9.664145202,9.119556485,8.449723307000001,8.331891637,8.018571372,8.277868227,8.331375393,8.241230933999999,8.914071122000001,8.239801855,6.935918499,6.862342455,6.763590871,7.11425922,6.950149926,6.883941347,7.096405471000001,,,0.11958574642809791
Latin America & Caribbean (excluding high income),ICT goods imports (% total goods imports),,13.75207129,13.55721674,11.8280201,12.26381014,13.21528097,13.42659376,13.74381288,9.989601991,11.93074795,13.19353519,13.05471141,11.84278901,11.52509137,11.75348667,11.65631873,11.67169801,11.59926796,11.66130563,,,0.08299724339940362
Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),1.884485194,3.361207508,5.055212958,8.307617267000001,10.67959168,13.86144212,16.06906488,20.21599866,23.20835123,25.93090867,30.47105626,34.15003527,38.71842417,42.51234404,45.60772222,48.09442071,53.7904404,56.38747414,62.53342964,,,0.9920098188906722
Latin America & Caribbean (excluding high income),Secure Internet servers (per 1 million people),,,,,,,,,,,,18.47937189,26.70448307,43.65884863,54.97637648,68.57721744,95.07845922,272.181443,798.8275533999999,1003.093634,,1.4063283799852733
Latin America & Caribbean (excluding high income),Secure Internet servers,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),Fixed broadband subscriptions (per 100 people),,0.03481328043,0.1313957817,0.2865132764,0.42484182270000004,1.143514199,1.4836998719999999,2.276296873,3.453887279,4.777197183999999,5.7340729989999994,6.522255711000001,7.874292237000001,8.335026619,9.025256212999999,9.716220306,10.46814592,11.04001594,11.77123428,13.12843239,,0.7886107049783463
Latin America & Caribbean (excluding high income),Fixed broadband subscriptions,,130353.0,533484.0,1295544.0,2011204.0,5484691.0,7411676.0,11497428.0,18075045.0,25294711.0,30712395.0,35874069.0,42624997.0,47737399.0,52260085.0,56865225.0,61904456.0,65944899.0,71000232.0,73359355.0,,0.8207432764412778
Latin America & Caribbean (excluding high income),Fixed telephone subscriptions (per 100 people),12.43071608,14.10384991,15.67490182,16.07995574,16.56897339,17.01217702,17.45291698,17.39567616,17.67386313,18.25254968,18.01258286,17.86728843,17.91812976,18.12391805,17.77442897,17.39336473,17.42944094,17.23759842,16.38361259,16.22954058,,0.6054505465909098
Latin America & Caribbean (excluding high income),Fixed telephone subscriptions,60385719.0,69536072.0,78396588.0,81544911.0,85162186.0,88592233.0,92056452.0,92906861.0,95549948.0,99862631.0,99710639.0,100052315.0,101482477.0,103801553.0,102921529.0,101796539.0,103070789.0,102964678.0,98820588.17,93487045.0,,0.737249130257063
Latin America & Caribbean (excluding high income),Mobile cellular subscriptions (per 100 people),7.484789532000001,11.7471955,15.29417148,18.13997257,22.43634569,30.82266602,42.37871329,53.36608457,66.13954614,79.14037223,87.02249973,95.72299335,104.39343570000001,109.0348847,115.02771340000001,114.4276369,110.49044109999998,108.9177327,105.0203121,100.94318309999998,,1.023414606280966
Latin America & Caribbean (excluding high income),Mobile cellular subscriptions,36359482.0,57917082.0,76492400.0,91991699.0,115319652.0,160511427.0,223529052.0,285017688.0,357569262.0,432989688.0,481722645.0,536024653.0,591250570.0,624478125.0,666059549.0,669700060.0,653396571.0,650594068.0,633448145.0,581463157.0,,1.0525098359597422
Latin America & Caribbean (excluding high income),Container port traffic (TEU: 20 foot equivalent units),,10009118.0,9562364.0,10766050.0,13147308.0,15354561.0,17009530.0,19651118.0,21265520.0,24106303.88,22511674.78,25874759.56,29319270.56,31630976.5,32265288.75,32392390.13,33221215.59,32921233.06,34939487.0,37863229.0,,0.38906008719307744
Latin America & Caribbean (excluding high income),Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),"Air transport, passengers carried",82713700.0,85032090.0,90205433.0,87286367.0,83559063.0,90584232.0,96362460.0,99013042.0,106863544.0,119276132.0,122703047.0,159261131.4,175743253.7,191903827.2,204167296.1,217718911.8,232460285.0,232463569.0,241682572.4,255798984.1,,0.7291605039553605
Latin America & Caribbean (excluding high income),"Air transport, freight (million ton-km)",3020.6000510000003,3274.073,2867.1929999999998,2798.198,2861.083,3514.762,3422.62,3277.946,3446.5840000000003,3871.61,5393.491,3643.256251,3568.530107,3568.8966119999995,4345.283119,4262.100157,4249.059462,4099.445615,4735.320637,5073.615589,,0.4794987112537337
Latin America & Caribbean (excluding high income),"Air transport, registered carrier departures worldwide",1741300.0,1595381.0,1670230.0,1535101.0,1337310.0,1389699.0,1449389.0,1485029.0,1605768.0,1559862.0,1594887.0,2026245.937,2126443.1459999997,2241049.071,2346603.415,2447432.272,2520562.0,2447141.0,2404814.0,2449950.992,,0.4163722001234245
Latin America & Caribbean (excluding high income),"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,3.202596363,3.253362675,3.49788085,3.660165063,3.565,3.610526316,3.663157895,3.6,3.58487076,3.577777778,3.7125,,,0.04641154438194871
Latin America & Caribbean (excluding high income),"Trademark applications, resident, by count",,,,,,235311.0,255242.0,255735.0,264603.0,282972.0,274516.0,328206.0,303378.0,315496.0,328963.0,340377.0,365956.0,390772.0,438206.0,451276.0,,0.20516551141813902
Latin America & Caribbean (excluding high income),"Trademark applications, nonresident, by count",,,,,,99960.0,112805.0,125190.0,136199.0,129163.0,103230.0,139620.0,131487.0,145083.0,158295.0,162289.0,165751.0,171337.0,165921.0,177848.0,,0.1758971779022469
Latin America & Caribbean (excluding high income),"Industrial design applications, resident, by count",3622.0,4599.0,4593.0,5086.0,5221.0,5164.0,6327.0,6221.0,5938.0,6394.0,6447.0,7314.0,7320.0,6933.0,7043.0,6973.0,6749.0,7095.0,6896.0,7280.0,,0.44570353804325064
Latin America & Caribbean (excluding high income),"Industrial design applications, nonresident, by count",2461.0,3086.0,2783.0,2844.0,2547.0,3310.0,4355.0,5012.0,4642.0,6159.0,4427.0,5499.0,6257.0,6827.0,7478.0,6831.0,6605.0,7005.0,6804.0,6780.0,,0.719720414664705
Latin America & Caribbean (excluding high income),Public private partnerships investment in water and sanitation (current US$),1788000000.0,,856830000.0,,,563080000.0,120444000.0,,,,,,,,,,,,,,,0.6714912502452838
Latin America & Caribbean (excluding high income),Public private partnerships investment in transport (current US$),2869900000.0,4386400000.0,1629500000.0,660100000.0,608000000.0,1092600000.0,3262900000.0,6286390000.0,12439600000.0,13291380000.0,11893860000.0,7390500000.0,10635100000.0,25574940000.0,18425900000.0,40613670000.0,16994000000.0,,2340100000.0,4250500000.0,,1.0423172958167355
Latin America & Caribbean (excluding high income),Public private partnerships investment in energy (current US$),6513240000.0,,,7062060000.0,6833180000.0,3199500000.0,4206090000.0,7689900000.0,8682600000.0,10182650000.0,,15047426000.0,19358300000.0,35311500000.0,15909100000.0,16988600000.0,11235070000.0,,14263300000.0,9177040000.0,,0.6421205717321339
Latin America & Caribbean (excluding high income),Investment in water and sanitation with private participation (current US$),2007300000.0,,906430000.0,,,772680000.0,120444000.0,,,,,,,,,,,,,,,0.6755557743152362
Latin America & Caribbean (excluding high income),Investment in transport with private participation (current US$),2869900000.0,4488000000.0,1644500000.0,697700000.0,808000000.0,1092600000.0,3448900000.0,6286390000.0,12669600000.0,13291380000.0,12598860000.0,7459500000.0,10635100000.0,25574940000.0,19045900000.0,40677470000.0,17019500000.0,8301200000.0,2340100000.0,4250500000.0,,1.016558326363002
Latin America & Caribbean (excluding high income),Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),Investment in energy with private participation (current US$),8823340000.0,14002000000.0,6066740000.0,7511460000.0,7197280000.0,3541000000.0,4849090000.0,9244600000.0,10458300000.0,11433350000.0,,16017226000.0,20292000000.0,35928900000.0,17909400000.0,18292600000.0,11467070000.0,21215500000.0,16629400000.0,9295240000.0,,0.5907167672899751
Latin America & Caribbean (excluding high income),Renewable internal freshwater resources per capita (cubic meters),,,,25126.32629,,,,,23569.04803,,,,,22248.65682,,21770.3364,,,,,,0.3550176991456351
Latin America & Caribbean (excluding high income),"Renewable internal freshwater resources, total (billion cubic meters)",,,,12450.1,,,,,12450.1,,,,,12450.1,,12450.1,,,,,,3.051979453121008e-16
Latin America & Caribbean (excluding high income),"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,9.135,,,,,
Latin America & Caribbean (excluding high income),"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,85.11,14.57,,,,,1.0007887709650694
Latin America & Caribbean (excluding high income),"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,14.89,76.3,,,,,0.9523725722703341
Latin America & Caribbean (excluding high income),Electric power consumption (kWh per capita),1504.06328,1563.0169779999999,1525.455299,1549.492338,1620.6771310000001,1651.141419,1704.196312,1747.9786579999998,1805.9436100000003,1860.3346960000001,1840.376104,1931.864836,2016.645593,2062.92556,2082.085318,2086.220414,,,,,,0.3641531959350456
Latin America & Caribbean (excluding high income),Electricity production from oil sources (% of total),17.49557248,17.32767724,17.43371877,15.23669259,13.79251152,13.08615013,12.85362946,11.90082872,11.38664684,11.420564500000001,10.95539579,10.70151694,10.74840655,11.36575949,11.15210084,10.38969737,10.33361743,,,,,0.33101154958568724
Latin America & Caribbean (excluding high income),Electricity production from nuclear sources (% of total),2.416664346,2.222308167,3.3104729610000003,3.1415508560000003,3.179019892,2.7739708939999996,2.551965935,2.8784381710000004,2.566231514,2.556138724,2.5921640569999997,2.1510379040000003,2.3839248019999997,2.240778632,2.3547413919999998,2.127334001,0.7970969048000001,,,,,0.4267093986104507
Latin America & Caribbean (excluding high income),Electricity production from natural gas sources (% of total),12.52229847,13.42113689,15.509253099999999,16.982794000000002,18.78369212,20.05232493,19.28836898,19.82942881,20.96388994,22.85033351,22.26363873,23.49891697,22.12925569,24.11607213,25.72345763,26.92802591,28.32052185,,,,,0.41785135831769654
Latin America & Caribbean (excluding high income),Electric power transmission and distribution losses (% of output),16.37242744,16.22458088,16.13339347,16.18901287,15.35590655,16.38993577,16.45671608,16.57486363,16.50309293,16.36272055,16.62754545,15.71353458,15.29085061,15.37585798,15.28624664,16.21175725,,,,,,0.12784715767636234
Latin America & Caribbean (excluding high income),Electricity production from hydroelectric sources (% of total),60.86899539,60.33244915,56.27903136,56.63573865,55.72540851,56.23903354,56.65748102,57.22177582,56.61686237,55.88371948,55.99046489,54.31992858,55.63253212,52.468532200000006,49.93266529,48.391791,45.58420732,,,,,0.07699543699464503
Latin America & Caribbean (excluding high income),Electricity production from coal sources (% of total),3.722706093,3.790228975,4.292801636,4.348426058,4.709048398999999,3.997366162,4.762007549,4.5250925980000005,4.397029068,3.47716392,3.984942929,4.259090936000001,4.157450849,4.357033655,4.825611645,5.215147807,5.345031512,,,,,0.31293194426561893
Latin America & Caribbean (excluding high income),"ICT service exports (% of service exports, BoP)",6.721395005,6.205835756,5.839542148,4.821903882,4.872038803,4.726383441,4.470205265,4.450922563,4.395817143,4.584341073,4.846132567,5.090476925,4.969604228,5.088669745,4.719835155,4.905459657,5.362332385,5.263149063999999,5.630341937000001,,,0.21530435084028746
Latin America & Caribbean (excluding high income),"ICT service exports (BoP, current US$)",2870088454.0,2918316510.0,2675262724.0,2156362710.0,2346002135.0,2570023984.0,2846587689.0,3193330923.0,3673600642.0,4361370586.0,4219355434.0,4773600266.0,5234047222.0,5648296236.0,5423280352.0,6055473890.0,6470047289.0,6504233220.0,7387126696.0,,,0.39296023613733794
Lao PDR,ICT goods exports (% of total goods exports),,,,,,,,,,,,0.0760752883,0.0250730513,0.0165553898,0.3254460067,6.908506642000001,9.642856344,9.971099076,,,,1.237574261879103
Lao PDR,ICT goods imports (% total goods imports),,,,,,,,,,,,4.545719378,6.101692951,3.1725157289999997,3.294971603,8.111569343,10.61607707,7.355756993,,,,0.44296946401371784
Lao PDR,Individuals using the Internet (% of population),0.037780707999999996,0.11104403199999999,0.18166446100000003,0.267899241,0.333912466,0.36143449,0.85035749,1.169893428,1.64,3.55,6.0,7.0,9.0,10.74767619,12.5,14.26,18.2,21.87,25.51043508,,,1.2521528892916636
Lao PDR,Secure Internet servers (per 1 million people),,,,,,,,,,,,0.48006413659999997,0.9452440597,1.862044245,2.598870195,3.3133747689999997,4.153585345,8.326217096,16.39571784,20.39224772,,1.106999463339329
Lao PDR,Secure Internet servers,,,,,,,,,,,,3.0,6.0,12.0,17.0,22.0,28.0,57.0,114.0,144.0,,1.135491977751345
Lao PDR,Fixed broadband subscriptions (per 100 people),,,,,0.00044829900000000004,0.000883048,0.005459278000000001,0.012675173,0.019091841000000002,0.04789452599999999,0.070210842,0.09417258099999999,0.103126127,0.117588094,0.137969432,0.16999118600000002,0.182698418,0.356800314,0.39144057200000004,0.642624867,,1.2034357167510736
Lao PDR,Fixed broadband subscriptions,,,,,25.0,50.0,314.0,741.0,1135.0,2896.0,4317.0,5885.0,6546.0,7578.0,9025.0,11287.0,12316.0,24426.0,27217.0,45379.0,,1.2553070929592025
Lao PDR,Fixed telephone subscriptions (per 100 people),0.670576501,0.76781186,0.972810838,1.127020345,1.2509324609999999,1.3245716159999998,1.5787746040000001,1.576288634,1.595102262,2.113560965,1.6300885580000002,1.64985242,1.695815105,6.98266592,10.72740237,13.86731681,14.27790512,18.50180387,16.18672997,20.99093012,,2.00020225241944
Lao PDR,Fixed telephone subscriptions,35107.0,40876.0,52625.0,61910.0,69760.0,75000.0,90806.0,92151.0,94828.0,127799.0,100228.0,103102.0,107643.0,450000.0,701712.0,920756.0,962497.0,1266605.0,1125469.0,1482276.0,,2.1083942918066576
Lao PDR,Mobile cellular subscriptions (per 100 people),0.230701085,0.238198997,0.546160498,1.004142178,2.0133090890000003,3.606208038,11.4319374,17.26911086,24.86832517,33.44236946,52.60758384,64.0628788,86.34569749,66.72325212,70.51517557,69.55957418,55.28959094,57.82353269,53.38406897,51.86337704,,1.7030393527532677
